city,district,front,rooms,living_rooms,bath_rooms,street_width,level,age,kitchen,garage,elevator,area,dimension_1,dimension_2,price
9,169,5,5,1,3,28,2,0,1,0,1,140,11,11,430000
25,247,7,4,1,3,20,2,0,1,1,1,140,11,11,620000
11,15,5,5,2,3,40,1,1,1,0,1,165,12,12,750000
9,230,5,5,1,3,25,2,0,1,0,1,200,14,14,580000
25,99,6,3,1,3,5,3,0,1,0,0,129,11,11,395000
25,247,3,5,1,4,25,3,0,1,1,1,198,14,14,630000
36,216,9,3,1,3,20,1,0,1,0,1,220,14,14,730000
9,240,5,1,1,4,65,1,0,1,1,1,170,13,13,560000
11,264,9,5,2,3,30,1,0,1,0,1,259,16,16,760000
9,240,6,4,1,3,23,1,0,1,0,1,172,13,13,620000
11,295,2,4,1,3,29,1,4,0,0,0,127,11,11,550000
9,169,5,5,1,3,28,2,0,1,0,1,200,14,14,580000
25,218,9,5,1,3,26,5,0,1,1,1,230,15,15,699000
25,318,7,5,2,3,20,3,0,0,1,1,230,15,15,720000
9,169,5,5,1,3,26,2,0,1,1,1,145,12,12,420000
0,180,9,6,1,4,20,1,0,0,0,0,240,15,15,740000
25,293,7,5,1,3,30,2,0,1,1,1,180,13,13,530000
25,318,9,5,2,5,25,5,0,1,1,1,240,15,15,740000
9,173,6,5,1,4,25,1,0,0,0,1,220,14,14,610000
25,247,7,4,1,3,20,3,0,1,1,1,126,11,11,440000
13,48,6,3,1,4,20,1,0,0,0,0,226,15,15,750000
11,295,7,5,1,3,30,2,0,0,0,1,195,13,13,780000
25,218,6,4,1,4,32,3,1,1,1,1,119,10,10,570000
25,293,7,5,1,5,30,3,0,1,1,1,160,12,12,460000
9,169,5,5,1,3,25,2,0,1,1,1,145,12,12,475000
13,251,6,4,2,3,20,1,0,1,1,0,247,15,15,700000
25,247,7,5,1,4,20,1,0,1,1,1,279,16,16,790000
9,169,7,5,1,3,26,2,0,1,1,1,150,12,12,440000
9,169,5,1,1,3,30,2,0,1,0,1,200,14,14,580000
9,169,5,5,1,3,24,2,0,1,0,1,200,14,14,590000
25,247,6,4,1,3,20,2,0,1,1,1,125,11,11,435000
9,240,7,4,1,3,32,3,0,1,1,1,145,12,12,480000
9,169,5,5,1,3,20,2,0,1,1,1,145,12,12,420000
25,247,6,5,1,3,20,3,0,1,1,1,165,12,12,520000
9,128,6,3,1,3,20,1,0,1,0,1,180,13,13,640000
11,292,9,3,3,4,30,1,0,0,0,1,170,13,13,575000
9,169,5,5,1,3,25,3,0,0,1,1,150,12,12,465000
25,318,6,4,1,3,25,3,0,0,1,1,146,12,12,470000
24,120,4,3,4,4,38,3,0,1,0,1,200,14,14,520000
24,120,5,5,1,5,20,2,0,1,0,1,211,14,14,580000
9,240,2,5,1,3,18,1,0,1,1,1,175,13,13,540000
9,240,5,5,1,3,59,2,0,1,1,1,155,12,12,460000
25,230,6,5,1,4,16,3,0,1,1,1,175,13,13,720000
0,180,6,6,2,5,15,1,0,1,0,1,270,16,16,680000
9,240,5,5,1,3,60,2,0,1,1,1,160,12,12,460000
9,50,5,4,1,3,25,2,0,1,0,1,136,11,11,430000
25,99,5,4,1,3,35,4,0,1,1,1,126,11,11,385000
25,247,6,4,1,3,19,2,0,1,1,1,141,11,11,620000
25,318,9,6,1,4,15,3,0,0,1,1,231,15,15,690000
9,240,5,5,1,4,26,1,0,1,1,1,245,15,15,580000
8,154,6,3,1,4,15,1,0,1,1,0,265,16,16,550000
25,318,7,5,1,3,19,3,0,0,1,1,210,14,14,710000
11,295,7,4,1,3,30,2,5,0,0,1,143,11,11,630000
25,218,7,4,1,3,31,3,0,1,1,1,130,11,11,450000
9,230,5,5,1,4,25,2,0,0,1,1,150,12,12,465000
25,247,6,4,1,3,20,2,0,1,1,1,133,11,11,445000
9,173,6,5,1,3,30,1,0,0,0,1,220,14,14,610000
9,240,5,5,1,3,32,3,0,1,1,1,173,13,13,480000
25,247,6,4,1,3,20,3,0,1,1,1,139,11,11,430000
25,173,9,5,1,3,18,2,0,0,1,1,165,12,12,770000
9,169,5,5,1,3,55,3,0,1,1,1,180,13,13,580000
36,123,2,5,1,4,25,3,0,1,0,1,260,16,16,780000
9,240,9,6,1,3,40,2,0,1,1,1,165,12,12,370000
9,169,5,5,1,3,20,3,0,1,1,1,145,12,12,420000
25,173,4,5,1,4,20,3,0,0,1,1,190,13,13,780000
25,247,2,4,1,3,20,2,0,1,1,1,154,12,12,480000
25,138,6,4,1,3,20,1,0,1,1,1,170,13,13,540000
9,220,5,5,1,3,30,2,0,1,0,1,150,12,12,410000
9,240,6,3,1,3,20,2,0,1,0,1,205,14,14,580000
25,247,7,4,1,3,20,3,0,1,1,1,133,11,11,445000
9,169,5,5,1,3,26,2,0,1,0,1,190,13,13,600000
9,169,3,5,1,3,25,1,0,1,0,1,270,16,16,700000
24,231,6,5,2,3,29,3,0,1,1,1,216,14,14,700000
9,240,9,4,1,3,25,1,1,0,0,0,260,16,16,750000
9,240,7,4,1,3,31,2,0,1,1,1,150,12,12,480000
11,292,6,4,1,3,15,1,0,0,0,0,155,12,12,580000
25,247,6,5,2,3,5,1,2,1,0,1,140,11,11,580000
34,65,5,4,1,3,30,1,0,0,0,0,165,12,12,400000
0,180,8,5,1,3,20,2,0,1,0,1,220,14,14,570000
9,173,5,5,1,3,30,1,0,0,0,1,210,14,14,610000
9,128,6,5,1,3,5,2,0,0,0,1,180,13,13,550000
9,169,5,5,1,3,25,1,0,1,0,1,270,16,16,700000
13,273,6,6,1,4,30,4,0,1,0,1,240,15,15,690000
11,73,5,4,1,2,21,3,4,1,0,0,145,12,12,420000
9,169,7,5,1,3,26,2,0,1,1,1,145,12,12,430000
25,318,4,3,1,5,40,1,1,0,0,0,235,15,15,750000
11,234,2,3,1,2,30,2,2,0,0,0,100,10,10,370000
9,240,5,5,1,3,30,1,0,0,1,1,180,13,13,460000
25,247,6,4,1,3,25,1,0,1,1,1,143,11,11,470000
11,264,9,5,2,3,30,1,0,1,0,1,230,15,15,750000
25,247,6,5,1,4,30,3,0,1,1,1,220,14,14,790000
9,128,9,3,1,4,25,1,0,0,0,0,220,14,14,650000
9,128,5,3,1,4,20,1,0,0,0,1,185,13,13,565000
8,99,6,1,1,1,32,5,0,1,0,0,330,18,18,630000
9,169,5,5,1,3,30,3,0,1,0,1,200,14,14,590000
9,169,5,5,1,4,28,2,0,1,1,1,140,11,11,420000
9,169,5,5,1,3,28,2,0,1,1,1,140,11,11,410000
9,94,5,6,2,4,20,2,5,1,1,1,170,13,13,650000
9,169,5,5,1,3,30,2,0,1,0,1,200,14,14,590000
23,6,6,3,1,3,30,1,0,0,0,0,280,16,16,550000
25,218,6,4,1,3,25,3,0,1,1,1,133,11,11,475000
9,169,5,5,1,3,32,4,0,1,1,1,170,13,13,600000
9,169,5,5,1,3,18,2,0,0,1,1,150,12,12,465000
28,85,2,6,2,4,25,1,0,1,0,1,250,15,15,699000
9,169,5,5,1,3,20,2,0,1,0,1,200,14,14,590000
9,169,5,4,1,2,56,3,0,1,1,1,130,11,11,420000
11,292,9,7,2,5,30,1,0,1,0,1,233,15,15,740000
9,169,5,5,1,3,52,3,0,1,1,1,150,12,12,430000
25,247,6,4,1,3,25,1,0,1,1,1,143,11,11,470000
9,240,6,5,1,3,30,1,0,0,0,0,175,13,13,480000
28,313,5,6,1,4,30,1,0,1,0,0,350,18,18,730000
9,169,5,4,1,3,50,2,0,1,1,1,130,11,11,440000
9,240,9,4,1,3,25,1,1,0,0,0,260,16,16,750000
25,99,7,4,1,3,20,2,0,1,1,1,135,11,11,430000
9,169,5,5,1,3,26,2,0,1,1,1,145,12,12,420000
25,247,4,5,1,3,20,5,0,1,1,1,170,13,13,580000
11,295,5,3,1,2,24,1,10,1,0,0,125,11,11,550000
25,86,6,5,1,4,20,2,0,1,1,1,170,13,13,540000
25,143,6,4,2,3,30,3,1,1,1,1,150,12,12,600000
9,169,3,5,1,3,25,1,0,1,0,1,270,16,16,700000
9,169,5,5,1,3,26,3,0,1,1,1,150,12,12,465000
11,73,3,4,1,3,30,1,8,1,0,1,131,11,11,370000
9,169,5,4,1,3,25,2,0,1,1,1,135,11,11,430000
28,209,2,5,2,5,19,1,0,1,1,0,220,14,14,650000
11,292,6,4,2,3,15,1,0,1,0,0,155,12,12,580000
9,173,9,5,1,5,30,1,0,1,1,1,240,15,15,560000
9,169,5,5,1,4,28,2,0,1,1,0,200,14,14,580000
9,230,5,4,1,2,25,3,0,1,0,1,140,11,11,465000
25,218,9,4,1,3,20,2,0,1,1,1,122,11,11,475000
25,247,2,5,1,3,13,5,0,0,0,1,170,13,13,720000
25,293,7,5,1,3,30,5,0,1,1,1,270,16,16,695000
11,295,3,4,1,3,32,2,8,1,0,0,141,11,11,650000
11,295,7,4,1,2,30,2,8,1,0,1,136,11,11,600000
9,169,3,5,1,4,20,1,0,1,0,1,250,15,15,720000
25,247,6,6,3,4,5,2,0,1,0,0,172,13,13,690000
25,86,6,5,1,4,20,2,0,1,1,1,170,13,13,540000
8,139,5,5,1,5,16,1,0,1,1,0,340,18,18,600000
9,240,2,5,1,3,30,1,0,0,0,1,175,13,13,480000
25,231,9,3,1,4,15,1,0,0,0,0,187,13,13,780000
25,247,6,4,1,3,20,2,0,1,1,1,138,11,11,430000
13,133,5,5,1,3,20,1,0,0,0,0,400,20,20,750000
11,295,7,3,1,2,30,3,4,0,0,1,112,10,10,430000
24,120,6,5,1,4,25,3,0,1,1,1,185,13,13,500000
25,138,8,5,1,3,25,1,1,0,0,0,170,13,13,740000
25,247,3,5,1,3,20,5,0,1,1,1,270,16,16,730000
25,171,5,2,1,1,12,4,5,1,1,1,270,16,16,780000
9,173,5,1,1,4,30,1,0,1,0,1,220,14,14,600000
25,247,6,5,1,3,40,2,0,1,1,1,165,12,12,520000
9,240,2,3,1,3,20,1,0,1,1,1,190,13,13,550000
23,6,5,5,1,5,25,1,0,1,0,1,272,16,16,560000
9,169,7,5,1,3,28,2,0,1,0,1,180,13,13,580000
13,184,5,5,1,4,20,2,0,1,0,1,215,14,14,750000
9,240,5,5,1,3,25,1,0,0,1,1,180,13,13,470000
25,3,7,5,1,4,40,3,0,1,1,1,146,12,12,520000
9,169,5,5,1,4,28,1,0,1,0,1,270,16,16,700000
25,257,2,2,1,4,20,1,0,0,0,0,185,13,13,770000
9,145,7,5,1,3,25,2,0,1,0,1,210,14,14,700000
9,240,5,5,1,3,33,3,0,1,1,1,173,13,13,470000
28,247,5,6,1,4,15,1,0,1,0,0,300,17,17,570000
11,295,5,3,1,2,30,1,8,0,0,0,125,11,11,550000
25,218,6,5,1,3,20,2,0,1,1,1,156,12,12,569000
25,173,2,4,1,4,15,2,0,1,1,1,146,12,12,660000
11,295,2,5,1,4,30,2,4,0,0,0,150,12,12,750000
9,169,5,5,1,3,25,2,0,1,1,1,145,12,12,410000
28,85,2,6,1,4,20,1,0,1,1,0,400,20,20,750000
9,240,6,3,1,3,32,2,0,1,0,1,175,13,13,490000
25,138,8,4,1,3,20,2,0,1,1,1,130,11,11,470000
25,293,7,4,1,3,30,3,0,1,1,1,148,12,12,430000
11,295,2,5,1,3,34,2,4,1,0,1,175,13,13,680000
25,99,7,4,1,3,25,3,0,1,1,1,227,15,15,750000
9,169,5,5,1,3,22,2,0,1,1,1,145,12,12,430000
25,84,6,5,1,3,15,2,0,1,0,1,178,13,13,650000
25,218,7,4,1,3,20,2,0,1,1,1,143,11,11,445000
9,128,7,5,1,3,30,1,0,1,1,1,185,13,13,620000
11,295,6,5,1,3,23,2,0,1,0,1,160,12,12,650000
9,240,5,5,1,3,18,2,0,0,1,1,180,13,13,470000
28,313,5,6,1,4,15,2,0,1,0,0,300,17,17,630000
25,99,6,5,1,2,25,5,0,1,0,1,185,13,13,660000
11,292,9,3,1,3,30,1,0,1,0,1,175,13,13,615000
36,216,9,3,1,3,20,1,0,1,0,1,220,14,14,730000
11,295,5,5,1,3,30,2,5,0,0,1,195,13,13,650000
24,120,7,5,1,4,20,3,0,1,0,1,230,15,15,550000
25,173,9,5,1,3,18,2,0,0,1,1,165,12,12,770000
25,247,8,4,1,3,20,2,0,1,1,1,133,11,11,445000
11,292,5,4,1,3,30,1,0,1,0,1,162,12,12,627000
25,173,9,5,1,3,14,2,0,0,0,0,160,12,12,700000
9,169,3,1,1,4,21,1,0,1,0,1,250,15,15,700000
25,247,6,5,1,4,25,3,0,1,1,1,189,13,13,590000
11,264,2,4,1,2,28,2,10,0,0,1,148,12,12,460000
21,283,6,4,1,3,30,1,0,0,0,0,200,14,14,550000
25,247,7,4,1,3,20,2,0,1,1,1,140,11,11,620000
25,143,5,5,1,3,20,3,0,0,1,1,170,13,13,750000
25,42,6,5,1,3,19,2,0,1,1,1,210,14,14,650000
25,247,2,5,1,4,30,3,0,1,1,1,220,14,14,790000
9,169,5,4,1,4,25,1,0,1,0,1,270,16,16,700000
9,240,9,3,1,3,20,1,0,1,0,1,166,12,12,520000
9,169,5,5,1,4,28,3,0,1,0,1,250,15,15,720000
9,169,5,5,1,4,30,3,0,1,1,1,200,14,14,580000
9,169,3,5,1,3,26,2,0,1,0,1,200,14,14,600000
25,3,4,6,1,5,15,1,1,0,0,0,230,15,15,685000
9,240,9,5,1,3,30,1,0,0,0,0,175,13,13,480000
8,31,6,3,1,3,20,1,0,1,1,0,220,14,14,420000
25,230,6,5,1,4,16,2,0,1,1,1,190,13,13,740000
9,169,7,5,1,3,32,4,0,1,1,1,158,12,12,455000
9,169,5,5,1,3,26,2,0,1,0,1,200,14,14,590000
25,247,8,5,1,4,20,1,0,1,1,1,330,18,18,780000
24,138,2,5,1,3,25,4,0,1,0,0,220,14,14,540000
25,247,3,4,1,3,25,1,0,1,0,1,130,11,11,620000
9,128,7,5,1,3,20,1,0,1,1,1,190,13,13,640000
28,313,2,6,1,4,15,1,0,1,0,0,300,17,17,550000
9,128,5,5,1,3,18,1,0,1,1,1,180,13,13,550000
9,240,5,5,1,3,62,2,0,1,1,1,150,12,12,470000
25,318,8,6,1,3,15,3,0,0,1,1,230,15,15,660000
9,169,7,5,1,3,25,2,0,1,0,1,270,16,16,580000
25,247,6,4,1,3,16,2,1,1,1,1,135,11,11,435000
25,247,6,5,2,3,32,3,0,1,1,1,160,12,12,625000
25,247,6,5,1,4,40,5,0,1,1,1,173,13,13,530000
23,244,5,3,1,4,20,1,0,0,0,0,180,13,13,540000
25,247,2,5,1,4,30,2,0,1,1,1,220,14,14,790000
25,318,6,4,1,3,20,2,0,1,1,1,155,12,12,430000
9,173,5,5,1,3,30,3,0,0,0,1,230,15,15,620000
11,295,5,5,1,3,18,1,0,1,0,0,171,13,13,650000
25,247,7,4,1,3,20,3,0,1,1,1,138,11,11,460000
9,169,5,5,1,3,61,3,0,1,1,1,130,11,11,410000
9,169,7,5,1,3,24,1,0,1,0,1,270,16,16,700000
9,230,5,5,1,3,28,2,0,1,1,1,180,13,13,580000
9,128,6,1,2,2,23,1,0,1,0,1,185,13,13,565000
9,169,7,5,1,3,24,3,0,1,1,1,150,12,12,420000
25,99,6,5,1,4,20,2,0,1,1,1,177,13,13,790000
9,240,6,5,1,3,31,1,1,0,0,1,175,13,13,520000
25,169,6,4,1,3,20,3,0,0,1,1,150,12,12,660000
9,169,5,5,1,3,56,2,0,1,1,1,130,11,11,420000
9,240,9,5,1,3,32,1,0,1,0,1,180,13,13,550000
28,209,2,5,2,5,19,1,0,1,1,0,220,14,14,650000
25,247,5,4,1,3,24,2,0,1,0,1,130,11,11,610000
11,264,2,3,1,2,28,1,9,1,0,1,141,11,11,370000
9,169,7,5,1,3,26,2,0,1,0,1,200,14,14,600000
25,99,8,5,1,3,20,3,0,1,1,1,160,12,12,495000
28,313,5,6,1,4,30,1,0,1,0,0,350,18,18,730000
11,295,3,4,1,2,20,2,2,1,0,1,134,11,11,600000
9,240,5,5,1,3,20,2,0,0,1,1,180,13,13,470000
25,247,6,4,1,3,25,3,0,1,1,1,133,11,11,460000
25,318,2,5,2,3,22,1,0,1,0,0,230,15,15,720000
9,240,5,5,1,3,18,1,0,0,1,1,180,13,13,470000
25,318,5,6,1,4,15,2,0,0,1,1,231,15,15,690000
9,230,5,5,1,3,25,2,0,1,1,1,145,12,12,410000
24,206,5,5,1,2,20,3,0,1,0,1,212,14,14,580000
9,169,5,5,1,4,22,1,0,1,0,1,270,16,16,700000
8,32,2,4,1,3,15,1,0,1,1,0,290,17,17,530000
28,85,5,5,1,3,25,1,0,1,1,1,280,16,16,650000
24,120,7,5,1,4,20,3,0,1,0,1,230,15,15,550000
25,247,7,5,1,3,20,2,0,1,1,1,186,13,13,590000
25,143,4,5,1,3,19,2,0,0,1,1,162,12,12,680000
25,138,6,4,1,3,20,3,0,1,0,0,130,11,11,480000
25,247,6,5,1,4,20,5,0,1,1,1,220,14,14,760000
9,169,7,5,1,3,30,2,0,1,1,1,145,12,12,410000
9,240,5,5,1,3,64,3,0,1,1,1,170,13,13,470000
8,319,2,4,1,4,25,2,0,1,1,0,270,16,16,580000
9,169,3,1,1,3,25,3,0,1,0,1,136,11,11,475000
9,169,7,5,1,3,30,3,0,1,1,1,150,12,12,465000
7,61,5,4,1,4,30,1,0,0,0,0,190,13,13,620000
9,169,5,5,1,3,28,2,0,1,1,1,150,12,12,410000
9,169,5,5,1,3,19,2,0,1,0,1,180,13,13,580000
25,318,6,5,2,4,28,3,1,1,1,1,230,15,15,720000
28,313,5,3,5,4,30,1,0,0,1,0,400,20,20,750000
25,218,9,4,1,3,22,2,0,1,1,1,125,11,11,445000
9,220,5,5,1,3,20,1,0,1,0,1,270,16,16,700000
9,169,5,5,1,3,50,1,0,1,1,1,160,12,12,455000
9,230,5,5,1,3,25,2,0,1,1,1,145,12,12,430000
0,180,8,6,1,4,30,1,0,1,0,0,270,16,16,750000
9,173,2,4,1,4,25,1,0,1,1,1,230,15,15,610000
28,85,4,4,1,3,20,2,0,1,0,1,200,14,14,450000
9,169,5,5,1,3,26,2,0,1,1,1,145,12,12,440000
9,169,5,5,1,4,28,1,0,1,0,1,270,16,16,700000
25,247,6,4,1,3,20,3,0,1,1,1,138,11,11,420000
25,247,7,4,1,3,20,2,0,1,1,1,148,12,12,480000
25,247,6,5,1,3,40,3,0,1,1,1,166,12,12,520000
25,247,6,4,1,3,20,2,0,1,1,1,133,11,11,500000
25,247,7,4,1,3,20,3,0,1,1,1,138,11,11,460000
25,247,8,4,1,3,20,1,0,1,1,1,133,11,11,465000
9,230,5,5,1,3,25,2,0,1,1,1,145,12,12,410000
25,42,6,5,1,4,20,2,0,1,1,1,160,12,12,700000
9,240,5,4,1,3,30,1,10,0,0,1,155,12,12,370000
24,120,6,5,1,3,20,2,0,1,0,1,215,14,14,620000
25,173,7,5,1,3,20,4,0,1,1,1,160,12,12,560000
9,169,3,1,1,3,25,3,0,1,0,1,136,11,11,475000
23,310,6,3,1,3,25,1,0,0,0,0,189,13,13,750000
9,240,5,5,1,3,30,2,0,1,1,1,170,13,13,470000
9,293,2,3,1,3,20,2,0,0,0,0,315,17,17,650000
9,230,3,5,1,3,30,2,0,1,0,1,200,14,14,580000
25,318,6,5,1,3,30,1,0,0,0,0,190,13,13,660000
25,318,6,5,1,3,21,2,0,1,0,1,240,15,15,730000
25,218,9,4,1,3,31,3,0,1,1,1,122,11,11,475000
0,279,5,3,3,3,25,1,0,1,0,0,249,15,15,550000
9,169,5,4,1,2,30,5,0,1,1,1,158,12,12,455555
23,221,6,3,1,3,30,1,1,0,0,0,280,16,16,550000
13,251,5,5,1,5,20,2,0,1,0,1,280,16,16,770000
25,218,5,4,1,3,20,2,0,1,1,1,123,11,11,469000
9,169,5,5,1,3,26,3,0,1,1,1,150,12,12,465000
9,240,5,5,1,3,63,2,0,1,1,1,155,12,12,460000
25,247,7,4,1,3,25,3,0,1,1,1,132,11,11,480000
25,247,7,5,1,3,20,3,0,1,1,1,160,12,12,520000
9,169,5,4,1,2,31,5,0,1,1,1,158,12,12,455000
25,99,5,3,1,4,15,1,0,0,0,0,190,13,13,680000
25,247,8,5,1,3,20,3,0,1,1,1,173,13,13,530000
9,104,9,3,1,4,25,1,0,1,0,0,220,14,14,650000
9,230,5,5,1,4,30,1,0,0,0,1,270,16,16,700000
9,169,7,5,1,3,25,2,0,1,0,1,190,13,13,580000
11,292,9,3,1,3,30,1,0,1,0,1,179,13,13,640000
25,173,7,5,1,3,20,5,0,1,1,1,160,12,12,560000
25,247,2,4,1,3,20,2,0,1,1,1,125,11,11,450000
9,169,5,5,1,3,28,2,0,1,1,1,145,12,12,410000
9,169,7,5,1,3,30,1,0,1,0,1,270,16,16,700000
11,292,9,6,1,4,30,2,0,1,0,1,185,13,13,610000
9,169,5,5,1,3,55,1,0,1,1,1,150,12,12,500000
9,169,5,5,1,4,55,2,0,1,1,1,270,16,16,720000
9,169,5,5,1,3,30,2,0,1,0,1,190,13,13,600000
9,169,5,5,1,4,28,1,0,1,1,1,270,16,16,720000
9,169,5,5,1,4,61,1,0,1,1,1,270,16,16,650000
21,283,5,3,1,3,15,1,0,1,1,0,208,14,14,550000
25,247,7,4,1,3,25,4,0,1,1,1,133,11,11,445000
22,215,5,4,1,3,25,1,0,0,0,0,194,13,13,450000
9,169,5,5,1,3,30,2,0,1,1,1,150,12,12,410000
9,169,5,5,1,3,28,2,0,1,1,1,200,14,14,420000
13,251,6,3,1,3,15,2,0,0,0,0,247,15,15,700000
25,247,2,5,1,4,30,2,0,1,1,1,220,14,14,790000
11,264,7,4,1,3,5,2,8,1,0,1,148,12,12,470000
11,292,3,5,1,3,20,1,0,1,0,1,250,15,15,560000
25,218,8,4,1,3,28,4,0,1,1,1,125,11,11,445000
25,138,8,5,1,4,20,5,1,1,1,1,220,14,14,750000
9,169,5,4,1,3,55,1,0,1,1,1,130,11,11,510000
25,143,6,4,1,3,20,3,0,0,1,1,150,12,12,660000
9,240,5,1,1,3,30,3,0,1,0,1,173,13,13,540000
8,32,6,4,1,5,25,1,0,1,1,0,300,17,17,680000
11,154,3,3,1,3,45,2,5,1,0,1,187,13,13,400000
9,169,7,5,1,3,24,3,0,1,1,1,145,12,12,410000
9,240,6,3,1,3,21,3,0,1,1,1,175,13,13,550000
25,143,6,4,1,3,5,3,1,0,1,1,150,12,12,600000
28,85,2,4,2,4,20,1,0,1,0,0,300,17,17,650000
25,318,9,6,1,4,18,2,0,0,1,0,240,15,15,760000
9,169,5,5,1,3,30,2,0,1,1,1,170,13,13,590000
25,247,6,4,1,3,20,3,0,1,1,1,135,11,11,435000
25,2,7,4,1,4,24,2,0,1,1,1,227,15,15,680000
25,293,7,5,1,4,30,5,0,1,1,1,339,18,18,750000
9,169,5,5,1,3,30,2,0,0,1,1,175,13,13,590000
11,224,5,3,1,3,36,1,0,1,1,1,114,10,10,730000
9,240,6,3,1,3,20,1,0,0,0,0,180,13,13,600000
25,247,6,5,1,3,20,3,0,1,1,1,165,12,12,520000
25,138,6,4,1,3,20,3,0,1,0,0,130,11,11,480000
25,99,6,1,1,3,20,4,0,1,1,1,160,12,12,495000
23,323,5,3,1,3,20,1,0,0,0,0,180,13,13,600000
11,173,3,3,1,3,36,2,8,1,0,1,121,11,11,650000
25,247,6,5,1,3,20,3,0,1,1,1,170,13,13,540000
9,169,3,5,1,3,26,1,0,1,0,1,270,16,16,700000
9,240,5,5,1,4,30,1,0,1,0,1,176,13,13,520000
9,169,7,5,1,3,24,2,0,1,0,1,145,12,12,440000
25,247,4,5,1,3,20,5,0,1,1,1,170,13,13,580000
9,169,5,5,1,3,22,2,0,1,0,1,190,13,13,590000
9,128,7,5,1,4,20,2,0,1,0,1,180,13,13,530000
23,249,5,3,1,3,20,1,0,0,1,0,630,25,25,600000
25,138,8,1,1,3,20,3,0,1,1,1,130,11,11,480000
9,169,7,5,1,3,33,2,0,1,1,1,190,13,13,590000
9,230,5,5,1,3,30,2,0,1,1,1,145,12,12,410000
25,318,6,5,1,4,25,2,0,1,0,0,140,11,11,580000
23,94,9,4,1,3,25,1,0,1,1,0,200,14,14,750000
28,247,5,6,1,4,15,1,0,1,0,0,300,17,17,570000
9,169,5,5,1,3,24,3,0,1,1,1,145,12,12,430000
25,174,7,4,1,3,20,3,0,1,1,1,146,12,12,515000
25,318,7,5,2,3,20,3,0,0,1,1,230,15,15,720000
25,143,6,4,1,3,26,3,1,1,1,1,170,13,13,760000
9,169,3,5,1,3,26,2,0,1,0,1,200,14,14,600000
24,117,9,5,1,5,17,2,0,1,0,0,240,15,15,650000
25,247,6,5,1,3,40,3,0,1,1,1,166,12,12,520000
25,247,8,5,1,3,40,1,0,1,1,1,165,12,12,520000
9,169,7,4,1,4,20,1,0,1,0,1,190,13,13,650000
25,318,6,5,1,3,20,1,0,0,0,0,190,13,13,660000
9,128,5,4,1,4,15,1,0,1,0,0,220,14,14,680000
25,99,6,5,1,5,16,2,0,1,1,1,205,14,14,720000
25,318,5,5,1,3,15,4,0,1,0,1,190,13,13,680000
25,143,5,4,1,4,14,3,0,0,0,0,146,12,12,660000
28,313,9,6,1,4,30,1,0,1,1,0,300,17,17,700000
25,247,3,5,1,3,20,2,0,1,1,1,153,12,12,510000
25,102,2,5,1,4,16,4,8,1,0,1,173,13,13,700000
25,3,5,5,1,3,15,2,0,1,1,1,155,12,12,500000
28,108,6,6,1,4,15,2,0,1,0,1,220,14,14,680000
9,173,5,5,1,4,5,1,0,1,1,1,200,14,14,610000
25,247,7,1,1,3,32,3,0,1,1,1,130,11,11,480000
9,169,5,5,1,3,57,3,0,1,1,1,145,12,12,475000
25,218,3,5,1,3,15,2,0,1,1,1,165,12,12,540000
25,143,4,5,1,3,19,2,0,0,1,1,162,12,12,680000
9,169,5,5,1,3,24,2,0,1,1,1,145,12,12,455000
9,173,5,5,1,3,31,1,0,0,1,1,200,14,14,610000
24,120,5,5,1,3,25,3,0,1,0,1,206,14,14,620000
9,169,5,5,1,3,24,2,0,1,1,1,140,11,11,420000
25,138,7,4,1,3,20,3,0,1,1,1,130,11,11,480000
25,143,6,5,1,3,20,3,0,0,1,1,170,13,13,750000
23,6,2,5,5,5,27,1,0,1,0,0,670,25,25,665000
24,120,2,5,1,3,28,1,0,0,0,0,210,14,14,600000
9,293,3,3,2,3,19,1,1,1,1,1,300,17,17,650000
9,128,6,5,1,4,18,2,0,1,1,1,214,14,14,590000
9,34,7,5,1,3,26,3,0,1,1,1,145,12,12,420000
25,231,5,4,1,4,15,1,0,0,0,0,187,13,13,780000
25,247,3,4,1,3,20,3,0,1,1,1,133,11,11,430000
8,32,5,4,1,3,15,1,0,1,1,0,255,15,15,555000
25,247,2,5,1,4,19,1,0,1,1,1,160,12,12,680000
14,327,6,4,1,1,20,1,0,1,0,1,195,13,13,620000
9,169,3,5,1,3,30,2,0,1,0,1,200,14,14,590000
9,169,5,5,1,4,20,1,0,0,1,1,150,12,12,420000
9,169,5,5,1,3,28,2,0,1,1,1,155,12,12,420000
25,247,9,4,1,3,26,2,0,1,1,1,149,12,12,449000
25,247,3,5,1,3,32,3,0,1,1,1,190,13,13,590000
25,318,6,1,1,4,13,2,0,0,0,0,220,14,14,700000
11,201,9,5,1,3,30,2,0,1,0,1,194,13,13,660000
11,292,7,5,1,4,30,1,4,0,0,1,180,13,13,650000
25,247,7,5,1,3,18,4,0,0,1,1,171,13,13,720000
25,318,9,6,1,4,18,3,0,0,1,1,220,14,14,720000
25,143,6,5,2,4,29,3,1,1,1,1,170,13,13,750000
11,292,9,4,1,2,20,1,7,0,0,0,205,14,14,570000
23,6,5,5,2,3,24,1,0,1,1,1,200,14,14,590000
25,318,6,5,1,4,20,3,0,0,1,1,170,13,13,750000
25,173,4,3,1,4,15,1,1,0,0,0,160,12,12,780000
25,318,6,5,1,4,25,2,0,1,0,0,140,11,11,580000
